frontpage,news,tech,local,opinion,on_air,misc,weather,msn_news,health,living,business,msn_sports,sports,summary,bbs,travel
14,2,0,1,0,2,11,1,0,0,0,0,0,2,0,0,0
5,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,0
5,0,0,0,0,1,3,0,0,1,0,0,0,0,2,0,0
2,3,0,0,0,5,0,0,0,3,0,0,0,0,1,0,0
4,0,2,0,0,2,0,0,2,0,1,0,0,0,0,0,0
0,1,0,4,1,0,4,0,0,0,0,0,0,0,0,0,0
5,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
6,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
0,3,0,1,2,0,0,0,0,0,0,2,0,0,0,0,1
7,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0
4,0,0,0,1,0,0,0,0,0,2,0,0,3,0,0,1
5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2,3,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0
4,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2,0,0,2,0,1,3,0,0,0,0,1,2,0,0,0,0
0,2,4,3,0,3,3,2,5,1,3,0,0,2,0,0,0
7,10,2,7,2,3,6,12,8,2,3,8,7,5,2,0,0
7,0,0,0,1,0,0,0,0,0,0,4,0,3,0,0,0
1,1,2,0,1,2,0,0,0,2,1,0,0,0,9,0,0
0,2,1,0,2,3,0,0,0,0,0,0,0,0,7,0,0
4,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0
4,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0
5,2,0,0,1,0,0,0,0,0,0,6,0,0,0,3,0
1,3,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0
3,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,2,1,3,0,0,3,0,0,0,0,0,0,1,0,0,0
1,4,1,1,0,0,0,2,0,0,1,1,0,0,0,0,0
0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0
0,0,0,0,0,3,0,0,4,0,0,0,3,0,0,0,0
2,8,1,0,2,1,1,1,0,2,1,1,0,1,3,0,0
9,1,0,1,0,1,5,0,0,0,0,1,0,0,0,0,0
6,2,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0
1,0,0,1,0,2,3,0,4,0,0,0,0,0,0,0,0
1,0,0,2,0,0,1,0,1,0,0,0,3,1,0,0,0
0,0,1,2,0,0,2,1,5,0,0,0,0,0,0,0,0
9,3,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0
0,0,1,3,0,0,0,0,0,1,4,0,0,0,0,0,2
4,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0
1,4,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
0,5,1,6,0,0,6,0,0,0,0,5,0,0,0,0,0
2,2,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0
3,1,2,1,1,0,0,0,0,0,1,0,0,2,0,0,0
2,1,1,0,1,4,0,0,0,2,0,0,0,0,0,0,0
3,2,0,1,0,0,0,0,1,3,1,0,0,0,0,0,0
0,0,0,0,0,0,1,1,0,0,0,0,5,2,0,0,0
0,0,1,0,0,4,0,0,3,0,2,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0
6,0,0,0,0,1,0,2,0,1,1,0,0,3,2,0,0
1,3,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0
5,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
0,0,0,1,0,3,4,0,0,0,0,0,1,0,1,0,0
3,3,1,2,1,3,2,1,0,0,1,0,0,0,0,0,0
2,4,1,0,1,2,1,1,0,1,1,1,0,1,2,0,0
2,0,0,2,0,0,2,0,2,0,1,0,0,0,0,0,0
0,0,0,0,0,5,3,0,0,0,0,0,0,0,1,0,0
4,2,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0
2,1,0,2,0,0,2,0,0,0,1,1,0,1,0,0,0
6,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0
6,0,1,1,0,0,0,0,3,0,1,2,0,0,0,0,0
1,4,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0
3,0,0,2,0,3,0,3,4,0,1,1,0,0,0,0,0
0,0,0,1,0,4,3,0,1,0,0,0,0,0,0,0,0
5,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
5,1,0,1,0,2,1,0,0,0,0,2,0,1,0,0,0
1,3,1,0,5,2,1,1,1,1,2,1,0,2,2,0,0
4,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3,0,2,0,0,0,0,0,0,4,0,1,0,0,0,0,0
3,4,0,0,2,2,0,5,0,0,0,0,0,0,1,0,0
5,4,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0
0,5,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0
5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0
3,0,2,0,0,0,0,0,0,0,0,3,0,0,3,0,0
3,2,1,0,0,2,0,0,2,0,0,0,0,0,1,0,0
5,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0
4,0,0,0,1,0,2,0,3,0,0,0,0,1,0,0,0
5,3,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0
3,0,1,0,2,0,1,0,0,0,1,1,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0
0,0,0,0,0,5,5,0,0,0,0,0,0,1,0,0,0
6,0,0,2,0,1,0,0,0,1,0,1,0,1,0,0,0
0,0,0,2,0,0,0,1,5,0,2,0,0,0,0,0,0
3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
0,1,0,5,0,0,2,0,0,1,1,0,0,0,0,0,0
4,1,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0
3,0,0,1,0,0,2,0,2,0,0,0,2,0,0,0,0
4,0,0,2,0,1,3,1,5,0,0,0,1,0,0,0,0
0,3,0,0,0,0,1,3,0,0,0,0,0,2,0,0,0
6,3,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0
10,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0
0,2,1,0,0,1,1,0,0,1,0,2,0,1,0,0,0
2,2,1,7,0,1,8,0,0,0,0,2,0,0,0,0,0
1,0,0,3,0,0,2,2,1,0,0,1,0,0,0,0,0
6,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0
3,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
2,7,2,1,2,3,1,4,2,2,2,6,4,3,3,0,0
0,2,0,1,0,5,4,0,3,0,0,0,1,0,0,0,0
0,0,0,4,0,0,4,0,2,0,0,0,2,3,2,0,0
0,3,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0
6,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0
3,2,0,1,0,2,1,0,0,0,2,0,0,0,2,0,0
2,2,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0
3,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0
5,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0
0,0,2,2,0,0,0,0,4,1,0,0,0,0,1,0,0
6,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0
5,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
3,0,2,0,0,2,1,0,0,1,0,0,0,0,2,0,0
6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
9,4,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0
3,2,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0
1,3,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0
2,1,0,1,2,0,0,0,0,1,1,0,0,1,0,0,0
14,9,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0
7,4,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
5,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1
2,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0
1,1,0,2,0,3,3,0,2,0,0,1,0,1,0,0,0
1,1,1,3,0,0,2,1,0,0,0,2,0,2,0,0,0
7,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,3,1,1,0,0,1,4,0,1,0,0,0,0,0,0,0
2,1,0,0,1,3,0,2,2,0,0,0,0,0,0,0,0
0,3,0,3,0,3,4,1,0,0,0,0,0,0,0,0,0
5,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0
9,1,0,5,0,4,4,0,0,1,3,0,0,0,0,0,1
3,1,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0
2,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0
0,2,0,4,0,0,1,1,2,0,0,0,0,0,0,0,0
0,0,0,0,0,5,2,0,0,3,0,0,0,0,0,0,0
8,1,0,1,2,0,0,0,0,0,2,3,0,2,0,0,0
2,1,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0
7,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0
5,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
5,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
3,1,2,0,0,3,0,0,1,1,0,0,0,0,0,0,0
3,2,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0
2,3,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0
24,0,0,1,0,0,3,13,4,0,0,0,6,0,0,0,0
5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
0,4,0,2,0,0,0,3,2,0,0,0,1,0,0,0,0
6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
0,3,0,6,0,3,3,0,2,0,0,0,0,2,0,0,0
7,4,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0
1,0,0,3,0,2,3,2,0,0,0,0,0,0,0,0,0
5,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
4,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,1
1,1,1,2,0,1,1,1,1,0,0,0,0,0,1,0,0
4,0,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0
2,0,0,0,0,2,0,2,0,2,1,0,0,0,0,0,0
5,2,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0
5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
3,2,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0
6,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0
5,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0
3,0,0,1,0,0,0,0,0,0,1,1,0,2,4,0,0
5,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,2,4,0,0,0,0,1,0,0,0
6,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
4,3,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0
8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
4,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
0,1,0,0,0,0,2,0,3,0,0,0,4,2,0,0,0
5,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0
4,6,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1
4,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
9,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,3,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0
5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
0,1,1,2,0,0,2,0,0,0,0,1,0,0,4,0,0
3,3,2,1,2,2,0,0,6,0,1,1,0,0,0,0,0
2,0,0,2,0,4,2,0,0,1,2,0,0,0,2,0,0
1,0,0,0,1,0,1,1,3,1,0,0,0,0,1,0,0
1,0,0,8,0,0,4,0,2,0,0,0,2,0,0,0,0
1,2,0,0,0,2,1,1,0,0,1,0,0,0,0,0,1
5,3,0,5,0,1,2,0,0,1,0,0,0,0,0,0,0
0,1,0,0,0,9,0,10,19,0,0,16,10,0,0,0,0
3,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0
6,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0
6,8,2,2,4,6,2,3,3,4,2,7,3,2,4,2,0
1,3,0,0,0,2,1,0,0,1,1,0,0,0,1,0,0
0,8,1,3,2,4,1,7,5,0,1,4,7,1,0,0,0
1,0,0,3,0,0,3,2,0,0,0,1,0,2,2,0,0
6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
0,0,0,27,0,0,26,0,0,0,0,0,0,0,0,0,0
4,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0,5,7,2,0,0,0,0,1,0,0,1,0,0,0,0,0
1,0,1,1,0,0,0,0,4,0,0,1,1,2,0,0,0
3,1,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0
6,1,0,3,1,0,3,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0
2,2,1,0,0,0,0,0,0,2,0,3,0,1,0,0,0
6,11,5,1,4,8,2,2,0,3,3,6,0,2,5,0,1
2,0,1,0,0,2,3,0,0,0,0,0,0,0,4,0,0
6,0,0,0,0,0,2,0,0,0,0,1,0,5,0,0,0
5,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0
0,4,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0
1,3,0,2,0,1,0,0,2,1,0,0,0,0,0,0,0
2,7,8,3,2,1,1,4,2,3,1,4,2,3,2,0,0
0,0,0,0,0,0,3,1,0,0,0,0,3,2,0,0,0
4,11,4,2,6,4,2,4,0,4,8,3,0,4,4,0,0
6,1,0,4,0,0,5,0,2,0,0,0,0,0,0,0,0
5,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
2,1,0,3,0,0,4,2,0,0,0,0,0,0,0,0,0
4,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0
2,0,0,0,4,0,1,0,4,2,0,0,0,0,5,1,0
0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0
3,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0
1,9,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0
5,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
6,0,1,0,0,0,0,0,0,1,0,2,0,2,0,0,0
7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0,0,0,1,6,0,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,2,0,0,0,4,3,0,0,0
5,1,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0
3,5,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0
2,1,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0
5,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,2,0,0,4,0,0,2,2,0,0,0,0
3,3,0,7,0,0,4,0,1,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0
0,1,1,0,3,0,1,0,0,3,0,0,0,0,4,0,0
6,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
8,5,1,3,0,1,1,0,0,1,4,2,0,2,0,0,1
5,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,10,8,0,0,0
0,0,0,3,0,0,3,1,3,0,0,0,0,0,0,0,0
4,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0,2,1,0,2,0,2,1,0,0,0,0,0,0,1
2,2,0,4,0,0,3,0,0,0,1,0,0,0,0,0,0
0,1,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0
3,5,1,0,0,1,2,0,0,4,0,0,0,0,1,0,1
7,1,0,0,0,0,2,0,1,0,0,1,0,2,0,0,1
5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0
5,3,0,3,0,0,0,0,0,3,0,0,0,0,7,0,0
0,1,2,0,0,2,0,0,0,2,0,1,0,0,9,0,0
2,0,0,4,0,0,5,0,2,0,0,0,0,0,0,0,0
9,19,2,0,2,12,1,2,0,8,2,4,0,2,2,0,1
3,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0,0
6,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0
0,1,2,1,0,0,0,0,1,0,1,3,0,0,0,0,0
10,0,1,0,0,0,0,0,0,0,1,7,0,0,1,0,0
0,0,1,4,0,0,2,0,1,0,0,0,1,3,0,0,0
2,1,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0
5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,1,0,0,0,0,1,0,0,1,5,0,0
3,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,0,4,0,1,3,0,0,0,0,0,0,0,0,0,0
2,2,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0
3,1,0,1,0,1,0,0,0,5,0,1,0,0,0,0,0
5,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2
4,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0
4,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,5,1,1,0,0,2,0,3,0,0,0,0,0,0,0,0
3,0,0,1,0,0,3,0,0,0,1,0,0,0,2,0,0
5,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0
0,0,0,4,0,0,4,3,0,0,0,0,0,0,0,0,0
1,0,0,4,0,0,2,0,0,1,0,0,0,2,0,0,0
0,0,0,0,0,1,0,0,1,0,0,0,5,3,0,0,0
6,0,0,1,3,0,0,0,0,0,1,0,0,1,0,0,0
4,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0
3,2,2,0,0,1,0,0,3,1,1,0,0,0,0,0,0
3,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0,0,4,5,0,1,0,0,1,0,0,4,1,1,0,0,0
3,4,5,1,0,0,1,0,0,0,0,1,0,1,0,0,0
0,0,1,1,0,1,1,0,2,0,0,1,3,2,0,0,0
5,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
4,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
0,0,1,0,0,2,1,1,0,0,0,0,3,2,1,0,0
2,2,0,3,0,2,1,0,0,0,0,3,0,0,0,0,0
9,5,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0
5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,2,0,0,3,0,0,2,0,2,0,0,0,0,0
5,4,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0
6,2,0,1,0,1,2,0,0,1,0,2,0,3,0,0,0
5,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0
1,2,2,0,0,3,0,0,0,2,0,0,0,0,0,0,0
0,0,0,2,0,3,4,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0
26,7,0,0,0,0,16,2,0,0,0,3,0,0,3,0,0
0,2,1,2,0,3,6,0,0,7,0,0,0,0,1,0,0
0,3,0,3,0,1,2,1,0,0,2,0,0,1,0,0,1
10,2,1,0,0,0,0,2,0,1,1,1,0,3,0,0,0
2,0,0,0,0,1,1,1,1,0,2,0,0,0,0,0,2
2,0,0,2,0,0,2,2,2,0,0,0,1,0,0,0,0
10,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
0,2,1,1,1,1,0,0,5,0,0,2,0,0,1,0,0
6,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
5,1,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0
5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,2,1,1,0,1,9,0,1,1,0,0,0,0,0
7,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0
0,1,0,5,0,2,5,0,2,0,0,0,0,0,0,0,0
5,1,0,2,0,0,1,0,0,0,0,1,0,3,0,0,0
2,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,1,0,0,0,0,0,0,1,3,2,0,2,0,0,1
5,3,1,1,1,0,0,0,0,6,0,3,0,1,0,0,0
2,5,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0
5,0,0,1,0,1,0,0,0,2,1,0,0,0,0,0,1
5,1,0,0,0,0,0,0,0,0,1,0,0,3,0,2,0
4,5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
3,6,1,1,2,1,0,0,0,0,2,0,0,0,4,0,0
2,2,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0
0,2,0,2,0,1,1,1,0,2,0,1,0,0,0,0,0
0,0,0,5,0,1,2,0,3,0,0,1,0,2,0,0,0
3,1,1,1,0,2,0,0,0,0,1,2,0,0,0,0,0
0,0,0,1,0,3,2,0,0,0,0,1,1,1,0,0,0
15,9,12,2,2,2,2,1,0,17,2,2,0,0,0,0,0
9,3,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0
2,0,0,3,0,0,2,0,0,0,2,0,0,0,0,0,0
6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
5,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
0,0,0,0,5,0,0,1,8,0,0,0,4,0,0,0,0
0,2,1,1,0,2,0,3,5,5,0,3,0,0,4,0,0
0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0
15,3,0,1,0,11,5,0,0,0,1,0,0,0,1,0,0
5,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0
4,0,0,2,0,0,0,2,0,0,1,0,0,1,0,0,0
6,2,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0
3,2,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0
4,1,0,0,0,3,3,0,0,0,1,0,0,1,0,0,0
7,3,0,0,0,5,3,0,0,0,0,1,0,1,1,0,0
0,0,0,3,0,3,4,1,0,0,0,1,0,0,0,0,0
5,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0
4,1,0,2,0,0,3,0,4,0,0,0,0,0,0,0,0
3,2,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0
0,0,2,0,0,1,0,0,6,2,0,1,0,0,0,0,0
7,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0
2,3,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0
5,2,0,2,0,1,2,0,0,0,1,0,0,0,0,0,0
4,1,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0
2,0,0,0,0,4,3,0,0,0,0,0,0,1,0,0,0
6,1,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0
0,0,0,4,0,0,4,0,5,0,0,0,0,0,0,0,0
12,7,1,4,0,2,3,0,0,0,0,2,0,0,1,0,0
1,0,0,2,0,2,2,3,0,0,0,2,0,0,0,0,0
4,0,0,0,0,0,0,0,3,0,0,1,0,2,0,0,0
5,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0
2,0,0,0,0,1,4,0,2,0,0,0,0,0,1,0,0
10,3,0,1,3,0,1,1,0,1,0,0,0,4,0,0,0
2,3,0,0,0,3,3,0,0,1,0,0,0,0,2,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
2,1,1,4,0,0,2,0,0,1,1,2,0,2,0,0,0
4,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0
7,2,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0
4,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0
0,0,0,2,0,0,1,3,2,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,4,0,0,0,9,0,4,0,0,0
9,4,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0
4,1,0,0,1,1,2,0,1,1,0,1,0,1,0,0,0
4,1,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0
6,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0
3,1,0,2,0,3,0,0,1,0,0,1,0,0,0,0,0
0,1,0,1,1,3,0,0,0,2,0,0,0,0,1,0,0
10,1,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0
7,1,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0
5,6,0,0,4,2,3,0,0,0,0,0,0,1,2,0,0
6,1,0,0,0,1,1,0,0,0,2,1,0,1,0,0,0
6,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
8,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0
10,1,0,1,2,0,1,1,0,0,1,3,0,0,0,0,1
6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
3,3,2,2,0,0,2,0,0,0,1,1,0,2,0,0,0
5,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0
0,0,0,4,0,0,2,6,3,0,0,0,1,0,0,0,0
7,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,0,0
5,1,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0
0,2,0,0,0,2,0,2,0,3,0,0,0,0,1,0,0
0,0,0,0,1,3,2,0,0,0,0,0,0,0,3,0,0
0,0,1,0,0,4,3,0,0,0,0,0,0,0,1,0,0
8,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
0,1,0,0,0,6,3,0,0,1,0,0,0,0,2,0,0
4,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0
1,2,0,0,1,1,1,0,0,3,1,0,0,1,0,0,0
4,3,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0
0,2,0,0,0,3,1,0,3,0,0,1,0,0,1,0,0
0,4,1,0,1,2,0,0,0,1,1,3,0,0,0,0,0
6,2,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0
1,0,0,9,0,0,8,0,0,0,0,1,0,0,0,0,1
3,1,0,2,1,0,2,0,0,0,0,1,0,0,0,0,0
6,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,4,2,0,0,5,0,0,0,0,0,0,0
1,1,0,0,0,2,1,0,0,0,3,0,0,0,0,0,1
5,8,2,0,4,2,1,2,0,2,2,1,0,2,2,0,0
9,6,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0
6,5,2,0,0,0,1,0,0,1,0,0,0,0,2,0,0
2,1,0,2,0,0,2,0,2,0,0,1,0,0,0,0,0
0,1,0,1,0,4,1,0,0,2,0,0,0,1,2,0,0
4,1,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0
1,0,0,0,0,3,2,0,0,2,0,1,0,0,1,0,0
9,4,0,0,5,1,0,0,0,2,11,0,0,1,0,0,0
